Брянская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",1908
Брянская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",661
Брянская область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","3,67965368"
Брянская область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","-32,53164557"
Брянская область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)",-100
Брянская область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)",-100
Брянская область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)","-95,45454545"
Брянская область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,198286802"
Владимирская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",11840
Владимирская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",3571
Владимирская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",600
Владимирская область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,6271
Владимирская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",1560
Владимирская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",336
Владимирская область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","-69,30693069"
Владимирская область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","-32,48291572"
Владимирская область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)",-100
Владимирская область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)",-100
Владимирская область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)","-98,64864865"
Владимирская область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,159069716"
Воронежская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",21572
Воронежская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",6061
Воронежская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",1160
Воронежская область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,10013
Воронежская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",2334
Воронежская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",693
Воронежская область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","-29,79683973"
Воронежская область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","59,03263403"
Воронежская область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)",-100
Воронежская область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)","-92,85714286"
Воронежская область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)","-98,30508475"
Воронежская область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,241927122"
Ивановская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",8971
Ивановская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",2649
Ивановская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",401
Ивановская область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,5236
Ивановская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",1441
Ивановская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",265
Ивановская область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","-30,10471204"
Ивановская область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","-25,86206897"
Ивановская область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)",-100
Ивановская область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)",-100
Ивановская область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)","-96,42857143"
Ивановская область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,304829135"
Калужская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",10373
Калужская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",3268
Калужская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",503
Калужская область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,5394
Калужская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",1683
Калужская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",347
Калужская область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","161,5384615"
Калужская область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","15,48154815"
Калужская область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)",-100
Калужская область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)","-90,90909091"
Калужская область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)","-95,34883721"
Калужская область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,282613342"
Костромская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",6300
Костромская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",1989
Костромская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",247
Костромская область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,3304
Костромская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",989
Костромская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",174
Костромская область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","-4,642857143"
Костромская область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","110,619469"
Костромская область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)",0
Костромская область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)",-100
Костромская область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)",-100
Костромская область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,289240262"
Курская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",9873
Курская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",2863
Курская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",518
Курская область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,6029
Курская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",1705
Курская область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",432
Курская область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","12,20472441"
Курская область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","119,8874296"
Курская область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)",-50
Курская область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)",-100
Курская область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)",-100
Курская область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,173054293"
Липецкая область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",10872
Липецкая область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",3103
Липецкая область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",905
Липецкая область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,5655
Липецкая область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",1306
Липецкая область,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",578
Липецкая область,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","-28,26603325"
Липецкая область,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","159,1943958"
Липецкая область,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)","-66,66666667"
Липецкая область,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)","-81,81818182"
Липецкая область,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)",0
Липецкая область,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,209312347"
г. Москва,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",100397
г. Москва,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",37902
г. Москва,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",8424
г. Москва,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,38103
г. Москва,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе тяжких и особо тяжких",16818
г. Москва,3_4,"Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде), в том числе экономической направленности",6928
г. Москва,3_4,"Число тяжких и особо тяжких преступлений, совершенных на улицах, площадях, в парках, скверах, по отношению к 2011 году (%)","-49,75288303"
г. Москва,3_4,"Количество тяжких и особо тяжких преступлений, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых тяжких и особо тяжких преступлений), по отношению к 2011 году (%)","-0,004458514"
г. Москва,3_4,"Количество преступлений, предусмотренных ст.ст. 105-107 УК РФ, в том числе с применением ч. 3 ст. 30 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых убийств), по отношению к 2011 году (%)","-91,74311927"
г. Москва,3_4,"Количество преступлений, предусмотренных ст. 111 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых умышленных причинений тяжкого вреда здоровью), по отношению к 2011 году (%)","-99,5505618"
г. Москва,3_4,"Количество преступлений, предусмотренных ст. 162 УК РФ, уголовные дела о которых впервые приостановлены по п.п. 1-3 ч. 1 ст. 208 УПК РФ (остаток нераскрытых разбоев), по отношению к 2011 году (%)","-99,09090909"
г. Москва,3_4,Доля несовершеннолетних участников преступлений от численности детского населения в возрасте от 14 до 17 лет (%),"0,049237154"
Московская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде",52542
Московская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе тяжких и особо тяжких",16396
Московская область,3_4,"Количество преступлений, зарегистрированных в отчетном периоде, в том числе экономической направленности",3328
Московская область,3_4,Количество предварительно расследованных преступлений в отчетном периоде (из числа находившихся в производстве или зарегистрированных в отчетном периоде) ,37378
